Number;Date;UID;Desc
1410807;29.07.2023 17:19;6b22ce19-84b1-4dec-90bf-54c17592d061;попала птица в вент канал на кухне
1410813;29.07.2023 17:41;73385327-dc4d-4528-9292-a58cbb27bab2;упало с торца дома  дерево
1410814;29.07.2023 17:44;86c75d02-d019-494d-b8f6-c75611da88d8;упало дерево около крыльца,порваны провода
1410815;29.07.2023 17:45;be24280b-3eb6-4a6d-861c-90275e8ba270;нет света в квартире
1410816;29.07.2023 17:49;98321412-d304-497f-b31b-6c7a52bec4be;из чердачного люка  сильная течь воды по подъезду
1410817;2023-07-29 17:50:20.067;2810e0e8-0d12-439b-8714-e9fb231d3678;упало дерево на проезж.часть
1410818;29.07.2023 17:51;47be641e-09b3-4249-8df0-2403da2e1bd0;нет света по всему дому
1410819;29.07.2023 17:54;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;нет света  по всему дому
1410820;29.07.2023 17:56;f4d08ec1-8f1e-40f9-af3a-d078064f1088;течь кровли,кровля не покрыта,идет ремонт
1410821;29.07.2023 17:58;a253056a-2aa9-4284-8cfb-b33c52ad8a70;течь кровли в прихожке
1410822;29.07.2023 18:00;9d90869f-de9e-44f4-b730-60796338be02;нет света по дому
1410823;29.07.2023 18:04;8c9459a4-fbd8-494e-aed3-50db1201f735;нет света в квартиру
1410826;2023-07-29 18:07:51.050;c4e4514d-006b-46f0-ab19-7e155d0d8b01;течь с кровли в соеденинении балкона с квартирой
1410827;29.07.2023 18:09;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;течь кровли кухня и ванная
1410828;29.07.2023 18:15;c4e4514d-006b-46f0-ab19-7e155d0d8b01;течь с кровли в соеденинении балкона с квартирой
1410829;29.07.2023 18:18;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;течь кровли кухня и ванная
1410830;29.07.2023 18:20;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;частично  нет света в квартирах
1410831;2023-07-29 18:22:52.087;aa13b9ce-a041-46db-8aa4-155ff6048a50;течь кровли в квартире
1410833;29.07.2023 18:29;aa13b9ce-a041-46db-8aa4-155ff6048a50;течь кровли в квартире
1410834;29.07.2023 18:31;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;сломало березу над п № 2
1410835;2023-07-29 18:42:38.043;f4d08ec1-8f1e-40f9-af3a-d078064f1088;течь кровли,кровля не покрыта,идет ремонт
1410838;29.07.2023 18:52;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;течь кровли кухня
1410839;29.07.2023 18:53;00cc28c1-3c57-4e8b-aaa1-72083f02c6cf;течь кровли с лоджии по стене
1410840;29.07.2023 18:58;b33566bd-7fe4-4c64-8bc9-c6f86bbcbfca;п №2 на стене дома  на железных дугах ,произошло КЗ,из за этого дом обесточен
1410841;29.07.2023 19:03;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;течь кровли на кухне и в подъезде,в кв 57,59 тоже  самое
1410842;29.07.2023 19:04;eadbce9e-b607-4ce6-b0aa-9c5fc17ede5f;течь кровли в спальне
1410843;29.07.2023 19:05;eadbce9e-b607-4ce6-b0aa-9c5fc17ede5f;течь кровли в спальне
1410845;29.07.2023 19:13;bc862685-d5b1-4f1d-80e4-e2c2da10e194;упало дерево перегородило дорогу
1410847;29.07.2023 19:16;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;сломало березу над п № 2
1410849;29.07.2023 19:22;0d70e868-4230-4d3b-8fdd-3d21a6ce9d4c;течь балкона и течь кровли в подъезде
1410852;29.07.2023 19:23;eadbce9e-b607-4ce6-b0aa-9c5fc17ede5f;ветром снесло лист шифера
1410862;29.07.2023 19:33;2be2b4bb-a792-4991-84c6-6894065a986e;Произошло КЗ- нет эл.энергии в половине подъезда
1410864;29.07.2023 19:34;eadbce9e-b607-4ce6-b0aa-9c5fc17ede5f;ветром снесло лист шифера
1410866;29.07.2023 19:36;bc862685-d5b1-4f1d-80e4-e2c2da10e194;упало дерево перегородило дорогу
1410867;29.07.2023 19:36;0114ee66-034c-4ca8-8935-742df66ee0d3;Топит квартиру с крыши
1410880;29.07.2023 19:54;ad8b4af1-bb19-40f9-8209-914b83aced1f;Вырвало с корнем дерево около 6-го подъезда
1410882;29.07.2023 19:55;0d70e868-4230-4d3b-8fdd-3d21a6ce9d4c;течь балкона и течь кровли в подъезде
1410883;29.07.2023 19:57;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;Течь с кровли в спальне и зале
1410884;29.07.2023 19:57;a253056a-2aa9-4284-8cfb-b33c52ad8a70;течь кровли в прихожке
1410889;29.07.2023 20:00;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;ветки касаются проводов наруж.освещ. у п №1 ,
1410890;2023-07-29 20:00:58.088;37cc3ef3-3e8d-4b31-887b-c1fd3e04d8c7;Убрать сломанные деревья с придом. территории
1410904;29.07.2023 20:26;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;"Помещение "" Валбериса""- частично отсутствует эл.энергия в помещении"
1410905;2023-07-29 20:28:14.026;f51ae43f-ed62-4a9c-a84a-31f0ea1c23a0;Застряли люди  в груз. лифте
1410908;29.07.2023 20:35;786adff9-0134-45b2-891e-c8ccd3402dc5;Полностью оторвало парапет и сильно шатаются блоки. Представляется опасность для жизни людей.
1410911;29.07.2023 20:39;ba658f00-80db-46f8-8004-05c5f177b5f4;Свисает обломившееся дерево над балконом( сзади дома)
1410916;29.07.2023 20:54;83b8a503-2920-496a-8bfe-896c68225e8b;Напротив 1-го подъезда упало дерево и повисло на проводах.
1410933;29.07.2023 21:24;db1e7fd4-7f85-472a-a1e1-246f21de4791;Во время дождя течь с кровли в комнате
1410940;29.07.2023 21:37;592c0ef3-2239-4d8f-9d28-dd94d6633825;Упало дерево на провода около 4-го подъезда
1410944;29.07.2023 21:39;ad97b8ee-4aa8-4293-a820-2249bf190ca8;Упала огромная береза  к подъезду дома № 303
1410956;29.07.2023 21:56;9b8a81c4-05cc-4261-932f-b5ffed647a7a;Оборвались эл. провода , дом обесточен.
1410978;29.07.2023 22:22;e68d7013-5b25-473a-993d-90c16e6047ad;Во время дождя течь с кровли  в зале и спальне
1410983;29.07.2023 22:30;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;Составить Акт о протопе с кровли
1411001;29.07.2023 22:52;dcac9f3a-41d8-4d64-b2a6-fba2cf8d47b6;Нет эл.эн. по всей квартире
1411007;29.07.2023 23:13;98ad88a0-2265-4075-a2e4-11883e6bbb90;Течь с кровли в ванной и коридоре
1411008;29.07.2023 23:49;2e0c4284-aa8b-48c4-801d-adc1d977da60;Задымление в квартире
1411009;30.07.2023 0:15;dfdcc2f6-f41c-4a2c-bf73-6caaa7e4e678;Очень сильно гудит трансформатор
1411025;30.07.2023 5:53;d06c5d99-3a94-4a48-a7fd-873161446774;Нет эл.эн. по всему дому
1411026;2023-07-30 05:59:13.098;73385327-dc4d-4528-9292-a58cbb27bab2;Нет эл. эн.  со вчерашнего вечера
1411036;30.07.2023 7:07;c16e0dae-758a-41e4-9b56-bb79c162ef66;Нет эл.энергии по всему дому
1411044;30.07.2023 8:11;047523df-3113-4606-a628-8a7f74f392e2;Сорвало шифер с крыши
1411045;30.07.2023 8:17;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;Нет света в квартирах
1411047;30.07.2023 8:31;7069333f-7131-4717-9f4a-89f9e9e21a34;Упало дерево между 26 и д\с 
1411051;30.07.2023 8:51;70c062f9-5b41-403d-bf3b-7d62858672a6;Течь с кровли до 1 эт протопило
1411052;30.07.2023 8:52;9b9c9a49-2072-4679-a18d-8b0a548d40b1;Течь кровли
1411073;30.07.2023 9:33;58b0205b-e3a8-4253-b842-6038419ac096;Нет света в доме
1411074;30.07.2023 9:37;78bcccc8-c695-4bb0-aaad-39d8b29d096c;Распил деревьев (упали) на дет. площадке
1411076;30.07.2023 9:51;dfdcc2f6-f41c-4a2c-bf73-6caaa7e4e678;Идет гул в щитовой в подвале (справо)
1411080;30.07.2023 10:04;a30afb8a-c937-4893-9fb5-bc3aa732cb9b;Упало дерево во дворе за домом
1411091;30.07.2023 10:17;58b0205b-e3a8-4253-b842-6038419ac096;Упало дерево проломило шифер дома
1411093;30.07.2023 10:19;e8529648-511e-4e1d-a46b-d9f3379c5246;Обломались 2 больших ветки за домом, убрать
1411103;30.07.2023 10:29;592c0ef3-2239-4d8f-9d28-dd94d6633825;Течь кровли в квартире
1411105;30.07.2023 10:30;592c0ef3-2239-4d8f-9d28-dd94d6633825;Вызов техника для составления акта о протечке
1411110;30.07.2023 10:38;7069333f-7131-4717-9f4a-89f9e9e21a34;Упало дерево между 26 и д\с 
1411114;30.07.2023 10:51;2508d377-c5bf-4aee-94cd-a56b61903a4c;Не работает лифт в 3 подъезде
1411117;30.07.2023 11:03;1fe51cac-9d1c-4bbf-866f-95226a28a95d;Лежит большая ветка под окном , убрать 
1411122;30.07.2023 11:09;21a3a182-46c1-4ba7-bc91-1512b1197bea;Дым из квартиры, нужен электрик
1411124;2023-07-30 11:13:03.046;dcbd0a76-cd46-48a4-935b-229cddd35102;Упало дерево у дома   со стороны Горизонта 
1411128;30.07.2023 11:18;7341f0c1-d066-4379-8a96-fd6baf55c347;Течь по плите с улицы в квартиру
1411129;30.07.2023 11:20;64c10749-b7c8-4dc5-8f9d-b7f1002c8dea;Спилить ветки, бьют по окнам 
1411131;30.07.2023 11:26;ad97b8ee-4aa8-4293-a820-2249bf190ca8;Упала береза у 1 подъезда , убрать
1411132;30.07.2023 11:27;90d1cab6-1aa0-4c28-9df9-01f930e6dede;Сломана ветка и висит на дереве со стороны магазина
1411135;30.07.2023 11:32;786adff9-0134-45b2-891e-c8ccd3402dc5;Оторван лист от парапета на крыше со стороны 39 кв
1411136;30.07.2023 11:34;b33566bd-7fe4-4c64-8bc9-c6f86bbcbfca;Висит дерево на проводах
1411139;30.07.2023 11:36;c8385af8-e26d-4e7d-a392-1d4bf5da72c7;Упало дерево на детс. площадке
1411140;30.07.2023 11:37;b2f62e5c-9b07-4114-8df5-426fd6d8586c;Течь кровли на лест.площадке в 1 подъезде
1411141;30.07.2023 11:38;b2f62e5c-9b07-4114-8df5-426fd6d8586c;В 5 подъезде в тамбуре разбито дверн. стекло, заменить 
1411155;30.07.2023 12:04;ee7d4dd6-8a4d-4df0-aeaf-787e76525cbd;Не работает лифт в 1 подъезде
1411159;30.07.2023 12:15;2508d377-c5bf-4aee-94cd-a56b61903a4c;Не работает лифт в 3 подъезде
1411162;30.07.2023 12:21;e6a957ee-22a9-4692-ba06-d1211d039e90;Сделать 1 ключ
1411168;30.07.2023 12:43;0114ee66-034c-4ca8-8935-742df66ee0d3;Течь кровли в квартире , дыра на крыше
1411173;30.07.2023 12:56;b8918ac9-9f4f-477e-a8f7-21a9af5e2bed;Сорвана мет пластина на крыше над 22 кв
1411176;30.07.2023 13:00;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Течь кровли в квартире
1411181;30.07.2023 13:14;f1e1b2ef-9c58-4c0b-a82d-3407016896fb;Вызов техника для составления акта о протечке
1411188;30.07.2023 13:58;5a7076c4-3897-42c7-8043-9e29e130c5c9;Вызов техника для составления акта о протечке кровли
1411197;30.07.2023 14:08;7eef64ab-8331-40b8-91dd-6285ea6f943b;Вызов техника для составления акта о протечке 
1411213;30.07.2023 14:24;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;Течь кровли в квартирах на 5 эт ( 12 кв)  , течь кровли  в 3 подъезде
1411214;30.07.2023 14:25;7eef64ab-8331-40b8-91dd-6285ea6f943b;Вызов техника для составления акта о протечке
1411220;30.07.2023 14:42;dfdcc2f6-f41c-4a2c-bf73-6caaa7e4e678;Отключить насос  в подъезде 
1411222;30.07.2023 14:44;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Отключить свет на столбах
1411225;30.07.2023 14:50;2a896c8b-4d2b-41ae-9a92-54e95fbd0ee4;Не работает лифт во 2 подъезде
1411240;30.07.2023 15:25;a720fc3e-977c-4a64-8b26-63ca17d98df0;Заделать дыру у поручня в 4 подъезд, течет с улицы в подвал
1411247;2023-07-30 15:37:08.061;e9eb42b5-40b1-459b-b75d-00e01b3dca51;Упало дерево вдоль дороги у 1 и 2 подъезда
1411292;30.07.2023 16:40;7a985f0b-391b-42db-962a-47370b1e5ffb;Течь кровли
1411314;30.07.2023 17:17;592c0ef3-2239-4d8f-9d28-dd94d6633825;Сделать 1 ключ
1411323;30.07.2023 17:31;0114ee66-034c-4ca8-8935-742df66ee0d3;Течь кровли в квартире
1411338;30.07.2023 17:44;8012f310-1e2b-4299-ab17-e526bb68920b;Не работает домофон в квартире
1411344;30.07.2023 17:52;2810e0e8-0d12-439b-8714-e9fb231d3678;Нет логина и пароля от ум. дома
1411351;30.07.2023 18:13;3a3f715f-8114-4a3c-ac69-831100faf05f;Оторвались оцинкованные листы на крыше
1411353;2023-07-30 18:16:02.075;ce5ade5d-1b43-44ef-9829-9008158adcbb;Перегорела лампа в тамбуре 3 -го подъезда
1411359;30.07.2023 18:58;42783c1c-ea5c-4474-ad33-72b9bc0e552c;Убрать мусор в приямках и достать моск. сетку от комаров  в приямке и повесить 
1411380;30.07.2023 19:41;d5378a17-40ad-48b8-83e7-691b3b940727; спилить  нижнии ветки при подъеме к п №4
1411391;30.07.2023 19:57;e9eb42b5-40b1-459b-b75d-00e01b3dca51;п №2 перед подъездом упало большое дерево,2 дерево наклонено за домом
1411401;30.07.2023 20:46;be26052a-9960-48d9-af68-322630339a77;греется розетка на кухне
1411402;30.07.2023 20:49;2508d377-c5bf-4aee-94cd-a56b61903a4c;п №3 не раб.лифт
1411404;30.07.2023 20:51;e68d7013-5b25-473a-993d-90c16e6047ad;п № 2 не раб.лифт
1411406;30.07.2023 20:59;c9163da3-6dbf-4f8c-9174-fca675abb586;частично нет света в квартире и не раб.розетке
1411414;2023-07-30 21:11:27.007;eebac655-b830-4e48-b7c0-f86d9a494ba3;п № 2 не раб.пасажж. лифт и кнопки выхова на 1 и 12 эт
1411429;2023-07-30 21:27:13.009;cb5ae826-34b7-4512-b720-c3f339f85ec0;нет света в квартире
1411436;30.07.2023 21:38;c56655ee-995b-4287-b262-a57d124df776;нет света по всему дому
1411437;30.07.2023 21:41;a1078ee9-12f4-4292-b204-76fefb1f3e89;нет света в кв 38-50-5 эт
1411438;30.07.2023 21:43;2e0c4284-aa8b-48c4-801d-adc1d977da60;нет света  в половине части общежития
1411439;30.07.2023 21:48;b77ef6b1-69e6-4c99-9c3f-c01b4d443131;нет света в квартирах и в подъезде №2
1411440;30.07.2023 21:54;9c774cc3-8e1c-4f64-a4d8-82b75f0e778c;п №4  мигает освещение в подъезде
1411442;30.07.2023 22:02;92a6d9c7-6251-43ff-a6f1-10eb04b138dc;слышимость с квартиры на расстоянии близко-плохо слышно,а с улицы слышно хорошо.При открывании двери с квартиры-шум,ч улицы нет
1411443;30.07.2023 22:04;dcac9f3a-41d8-4d64-b2a6-fba2cf8d47b6;нет света в квартире
1411444;30.07.2023 22:05;dcac9f3a-41d8-4d64-b2a6-fba2cf8d47b6;нет света  и в под № 3 и в квартире
1411445;30.07.2023 22:06;dcac9f3a-41d8-4d64-b2a6-fba2cf8d47b6;нет света в квартире,а в подъезде есть
1411447;30.07.2023 22:25;60081b82-463a-43fc-ac41-9af2d89cac7f;нет света в квартире и в подъезде
1411448;30.07.2023 22:59;83a9e737-f9d9-4bda-9a80-2d236dafcb01;в подвале п №1 течь ливневки,после дождя
1411449;30.07.2023 22:59;83a9e737-f9d9-4bda-9a80-2d236dafcb01;п №3 во время дождя течь через чердачный люк
1411450;30.07.2023 23:22;0da15dd9-405f-4e8c-9fd1-d61515d42cb8;упало дерево на провода от фонарей п №2
1411460;31.07.2023 0:40;5bc244bd-7b7d-4234-bec6-49f73cd0d4ab;запах гари из квартиры 9 или 10,идет дым,нужен электрик
1411466;31.07.2023 6:31;2508d377-c5bf-4aee-94cd-a56b61903a4c;п №3 не раб.лифт
1411478;31.07.2023 7:51;0da15dd9-405f-4e8c-9fd1-d61515d42cb8;Убрать поваленные деревья во дворе напротив второго подъезда.
1411480;31.07.2023 8:02;0da15dd9-405f-4e8c-9fd1-d61515d42cb8;Составить АКТ о том, что нет доступа к эл/сч кв. №47 (Установили метал. дверь соседи из кв. №48)
1411489;31.07.2023 8:11;ae9b423a-3e20-48c5-803c-1f3631b40e05;Мокнет стена на кухне
1411499;31.07.2023 8:17;18602e43-f0f6-460b-9b05-bff037f87b45;Замена эл/выключателя после замыкания
1411502;31.07.2023 8:19;277f95b2-b280-47dc-96b2-b116a5e5036d;Не работает лифт грузовой
1411504;31.07.2023 8:20;7341f0c1-d066-4379-8a96-fd6baf55c347;Опломб. сч. ХВС
1411507;31.07.2023 8:22;8bc8ad35-97c2-4c5a-b06c-a20865d1cc94;Не горит лампа над козырьком при входе в 4 подъезд
1411529;31.07.2023 8:37;85406c98-f06c-4d50-8986-fa501e96c691;Чернеют углы в угловых комнатах со стороны потолка. Зимой углы промерзают. Утеплить потолок со стороны чердака.
1411533;31.07.2023 8:39;7a985f0b-391b-42db-962a-47370b1e5ffb;Составить акт о течи через боковую сторону в квартиру по вост. стороне
1411535;31.07.2023 8:39;9884e4a6-2ce4-485b-913d-8e75c7779302;В первом подъезде нет света в лифте.
1411543;2023-07-31 08:42:51.043;9cb4b27a-c33e-4207-9e02-3fa69c4a8d22;Течь с кровли в квартиру
1411547;31.07.2023 8:44;921036e5-b908-47d6-8fd8-2139a9d1e14c;Пропало эл/снабжение в квартире. В доме электричество есть.
1411555;31.07.2023 8:48;ae5cdc47-5068-4ff9-8a5e-6c6ec0572d3d;Составить акт о течи по шву в кв.№18
1411565;31.07.2023 8:50;9124a718-2be2-4b26-bc13-89740d4ce4f4;Не работает магнит домоф. двери в третьем подъезде.
1411567;31.07.2023 8:51;2c863825-83ab-48a8-a806-ee57d3b0ed2b;На лоджии протекла кровля.
1411570;31.07.2023 8:52;bf2f1a61-17fe-422b-8c69-3f8adcf97125;На  ливневки 1 и 2 подъездов на кровле установить защитные решетки
1411588;31.07.2023 9:03;84db9c46-9ce3-4bfa-8d2a-d54cdde98e24;Течь с кровли в подъезде №1 по стене над входной дверью в квартиру. Образовалась плесень в квартире в улах на кухне. Составить АКТ.
1411604;31.07.2023 9:13;250821bd-8162-4fa0-90a2-77151e6ce4b7;ГВС холодная. Технику составить акт.Копию акта выслать заявителю.
1411615;2023-07-31 09:17:23.074;2a896c8b-4d2b-41ae-9a92-54e95fbd0ee4;Протопило в кухне потолок через межэтажный шов. Составить АКТ о протопе.
1411619;31.07.2023 9:20;189b5d61-3b70-405f-9574-8958acea0821;Протопило квартиры №№ 6 и 8 с кровли на балконах.
1411624;31.07.2023 9:22;1180c488-99f9-4264-b8a8-71b8e014bd09;Опломб. сч. ХВС
1411630;31.07.2023 9:27;6b22ce19-84b1-4dec-90bf-54c17592d061;Опломб. сч. ХВС
1411634;31.07.2023 9:29;21a3a182-46c1-4ba7-bc91-1512b1197bea;Перед домом завалился забор. Отремонтитровать.
1411638;31.07.2023 9:32;83a9e737-f9d9-4bda-9a80-2d236dafcb01;После дождя затопило подвал третьего подъезда.
1411640;2023-07-31 09:34:24.066;2be2b4bb-a792-4991-84c6-6894065a986e;Над входом в под. №4 не горит лампочка.
1411643;31.07.2023 9:35;b33566bd-7fe4-4c64-8bc9-c6f86bbcbfca;Нет света в 1 подъезде
1411655;31.07.2023 9:42;86bca579-b588-4f5b-8d3e-4c32a0ad027f;В первом подъезде на з этаже заменить лампочку.
1411656;31.07.2023 9:43;189b5d61-3b70-405f-9574-8958acea0821;Течь с кровли на балкон 7 квартиры
1411668;31.07.2023 9:47;90cff60a-b1ee-4220-8729-62d40b64626e;Обследовать кровлю после падения на нее дерева.
1411696;31.07.2023 10:05;c53a26c1-35e2-484b-ac9e-2f01a5f83bb2;Протоп с кровли в одной комнате. Составить АКТ о протопе.
1411697;31.07.2023 10:05;333e77ed-f2c8-4fbf-b257-1108b077933a;Составить акт о течи с кровли по стене квартиры
1411698;31.07.2023 10:06;c53a26c1-35e2-484b-ac9e-2f01a5f83bb2;В комнате протопило с кровли. Устранить течь.
1411702;2023-07-31 10:08:56.016;357c9564-d3b2-4d90-bf60-74868b63a201;Течь с кровли в квартиру в нескольких местах
1411707;31.07.2023 10:12;7a985f0b-391b-42db-962a-47370b1e5ffb;Течь с кровли в подъезде №2  на 5 этаже
1411708;31.07.2023 10:12;90cff60a-b1ee-4220-8729-62d40b64626e;Спилить березу между подъездами №2 и №3, так как есть опасность, что она упадет на провода.
1411712;31.07.2023 10:15;1879e2fc-f508-41c2-9300-7fdfcf02c033;Отремонтировать упавший забор между вторым и третьем  подъездами.
1411730;31.07.2023 10:35;18602e43-f0f6-460b-9b05-bff037f87b45;Протоп с кровли спальню- сгорела люстра, светильники, повредился натяжной потолок, отстали обои от стен. Составить АКТ о протопе.
1411734;31.07.2023 10:38;0114ee66-034c-4ca8-8935-742df66ee0d3;Составить акт о течи с кровли
1411737;2023-07-31 10:42:43.025;9579d8c8-5ec1-4fd8-a060-fd12105fbe47; Нет освещения в пас. лифте в 3 подъезде
1411738;31.07.2023 10:44;1d304f53-6ffa-42ce-9d63-cbe75d18a5c9;Убрать мусор из урны, кот. находится около парикмахерской.
1411739;31.07.2023 10:45;261f583f-faf3-48f9-954c-ff912773b876;В первом подъезде в тамбуре заменить лампочку с патроном.
1411745;31.07.2023 10:47;261f583f-faf3-48f9-954c-ff912773b876;В 8 подъезде на 5 этаже протопило с ливневки. Проверить и устранить течь.
1411753;31.07.2023 10:53;d380f0b5-b728-4cf4-a4d7-a71d58cff7f8;Протопило кухню и комнату с кровли. Вызвать техника для составления АКТа
1411757;31.07.2023 10:57;265f23bf-6b35-4e25-a7ec-2481799fc81e;С крыши сорвало оцинковку над вент. каналами.
1411770;31.07.2023 11:07;2a26953f-4b1c-42b2-9953-72372ba80d4b;Обработать подвалы дома от татарканов
1411773;31.07.2023 11:09;6c3edadb-3466-4106-9cfb-adf1cc4d6ed0;Переделать слив ливневок
1411777;31.07.2023 11:11;58e6f6d2-f56a-4acf-b050-2f6525dbdbc0;Убрать спиленные ветки во дворе дома. Отремонтировать песочницу на детской площадке.
1411803;31.07.2023 11:37;b7207899-d715-4499-9c35-7fdf80d8a0f3;Убрать аварийные провода в коридоре перед квартирой, установить новый плафон и выключатель.
1411806;31.07.2023 11:40;0d67533c-c3de-4ca9-a728-d82f3ee96a98;Опломб. сч. ХВС
1411815;31.07.2023 11:45;8b12c84c-7900-4157-9607-9d610c2c26ca;Упало дерево около 1 подъезда и повредило провода
1411818;31.07.2023 11:48;0eae3ea4-d99e-4c91-a958-da90aa54977d;Опломб. сч. ХВС
1411825;31.07.2023 11:52;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;Течь с кровли в кухне. Устранить течь.
1411826;31.07.2023 11:53;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;Течь с кровли в кухне. Составить АКТ о протопе.
1411829;31.07.2023 11:57;0114ee66-034c-4ca8-8935-742df66ee0d3;Составить акт о течи с кровли
1411834;31.07.2023 12:03;361422a5-3a22-4a57-883d-960d30cbbe1c;Во дворе повалило дерево на землю, на проводах висят ветки.
1411840;31.07.2023 12:14;3ccb8813-62a8-4136-b7cd-923a55f34174;Отремонтировать дверку на эл/щитовой.
1411847;31.07.2023 12:26;ab2d4169-0e32-4056-9d85-e25f8a0bf18c;Мигает лампочка на кухне, при этом искрит в счетчике.
1411849;31.07.2023 12:27;be26052a-9960-48d9-af68-322630339a77;В 4 подъезде в лифте сгорела лампочка.
1411870;31.07.2023 12:52;c992015d-efbc-46a1-b160-4d07669dc676;Не производится уборка в первом подъезде в течении трех месяцев.
1411880;31.07.2023 13:05;3f4542f9-7dbe-4873-ba35-a45a6fab4ec1;Сорвало с крыши 2 листа железа.
1411887;31.07.2023 13:12;fce2db74-28a4-4eac-95a6-c1269270601c;В подъезде на 9 эт. около входной двери в коридор не горит свет. Подъезд со стороны Пульса.
1411890;31.07.2023 13:15;b2f62e5c-9b07-4114-8df5-426fd6d8586c;Прочистить все ливневки 
1411897;2023-07-31 13:19:47.099;83b8a503-2920-496a-8bfe-896c68225e8b;Сзади дома на проводах висит дерево
1411910;31.07.2023 13:35;83b8a503-2920-496a-8bfe-896c68225e8b;Около 1 подъезда сломало верхушку тополя, она обломилась и висит, предоставляя угрозу жителям.
1411914;2023-07-31 13:37:33.066;d96f469b-ee63-4fb1-b525-a43adc42d26c;Опломб. сч. ХВС
1411917;2023-07-31 13:38:33.088;ae5cdc47-5068-4ff9-8a5e-6c6ec0572d3d;На детской площадке демонтировать качели и установить на новое место.
1411931;31.07.2023 13:49;786f92b9-1a8e-45df-9183-4f8ead2f6e5c;В первом подъезде на 9 этаже разбито оконное стекло. Застеклить окно.
1411953;31.07.2023 14:09;94c563de-83bd-486b-8a82-bc52f59eb3f2;Запах газа во 2 подъезде на 5 этаже
1411955;31.07.2023 14:12;8bc8ad35-97c2-4c5a-b06c-a20865d1cc94;Перегорел эл.провод к люстре в комнате.
1411974;31.07.2023 14:34;e7f3f53c-67d6-4a3e-a34c-1f6c99b091f4;Опломб. сч. ХВС
1411976;31.07.2023 14:36;623da0de-ef52-484d-8063-02962bb87e9e;Не работают все эл/розетки
1411980;31.07.2023 14:42;3975d897-cc3c-4434-a348-799e52b27454;Убрать упавшие ветки с придомовой территории и с парковки.
1411986;31.07.2023 14:48;adba4486-5d76-437d-9ac9-8b42c59ebb1c;С торца дома упал провод.
1412004;31.07.2023 15:11;e7f3f53c-67d6-4a3e-a34c-1f6c99b091f4;Соединить новую проводку со счетчиком эл/эн.
1412022;31.07.2023 15:30;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Составить акт о течи с кровли в квартиру
1412028;31.07.2023 15:39;f420a29e-e437-42fe-b273-178acb15f510;На машину припаркованную около 8 подъезда упала большая ветка дерева и повредила машину.
1412046;31.07.2023 15:52;b13bba64-2e2c-4b47-91c1-5a741088977c;Убрать ветки под балконом со стороны улицы под тополями.
1412050;31.07.2023 15:56;dc90c6bd-7519-42d9-a703-deb2873ee534;Очень редко убирает мусор на прид. тер. дворник
1412056;31.07.2023 16:06;b2f62e5c-9b07-4114-8df5-426fd6d8586c;Мокнет потолок над входной двери и в санузле-отваливается штукатурка- устранить проблему
1412072;31.07.2023 16:17;2810e0e8-0d12-439b-8714-e9fb231d3678;Во втором подъезде некорректно работает домофон, нужно постоянно держать нажатой кнопку, чтобы открылась дверь.
1412076;31.07.2023 16:18;018ecc3b-cfcc-40d0-a1a2-baf369baac27;Пропала эл/эн. в половине квартиры
1412084;31.07.2023 16:33;a7ac2f9d-fd78-49df-81e0-191ee192f11d;Нет света во втором подъезде при входе.
1412111;31.07.2023 17:45;ad97b8ee-4aa8-4293-a820-2249bf190ca8;Убрать дерево около первого подъезда, которое упало во время урагана.
1412112;31.07.2023 17:46;62f5beff-2753-490c-8115-01cfa320ee40;Опломб. сч. ХВС
1412115;31.07.2023 18:13;277f95b2-b280-47dc-96b2-b116a5e5036d;Не работает грузовой лифт.
1412125;31.07.2023 19:05;b33566bd-7fe4-4c64-8bc9-c6f86bbcbfca;Нужен электрик для подключения эл/эн в доме. 
1412138;31.07.2023 20:18;f1e1b2ef-9c58-4c0b-a82d-3407016896fb;Нет света в квартире
1412139;31.07.2023 20:19;f1e1b2ef-9c58-4c0b-a82d-3407016896fb;Нет света в квартирах 2-го подъезда
1412144;31.07.2023 20:47;2a26953f-4b1c-42b2-9953-72372ba80d4b;Нет света в квартирах
1412145;2023-07-31 20:51:43.045;4facb2ad-501c-414b-9531-f60783814e82;Течь кровли 
1412159;31.07.2023 21:12;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;Нет света в подъезде на 4 эт
